NOC,Event,MedalCount,GoldCount,TeamCount,PeopleCount,MedalYearCount,MedalYearRatio,MedalRatio,EncodedFeature
URS,Women's Quadruple Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Archery Men's Double York Round,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 440 Yard Breaststroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Mixed 1-2 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Diving Men's Platform,3,0.0,1.0,17.0,2.0,0.0769230769230769,0.0384615384615384,0.04838270919783405
URS,"Equestrianism Men's Jumping, Team",0,0.0,1.0,3.0,0.0,0.0,0.0,0.004587821402490311
URS,Women's +87kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Coxless Pairs,0,0.0,1.0,6.0,0.0,0.0,0.0,0.004846429294501492
URS,"Canoeing Men's Canadian Doubles, 500 metres",2,2.0,1.0,4.0,2.0,0.2222222222222222,0.074074074074074,0.09473671780552584
URS,Basketball Men's Basketball,9,2.0,1.0,75.0,9.0,0.4736842105263157,0.1578947368421052,0.267523267787677
URS,Shooting Men's Skeet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Triple Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Diving Men's Springboard,3,2.0,1.0,16.0,3.0,0.1153846153846153,0.0379746835443038,0.07364252482680389
URS,Men's Team Sprint,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 4 x 250 metres Freestyle Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Synchronised 3m Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's All-Around Dumbbell Contest,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 102kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's High Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 100 metres Breaststroke,5,0.0,1.0,11.0,4.0,0.3076923076923077,0.1282051282051282,0.14207481176981834
URS,Men -66 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Kayak Doubles, 200 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Fly (48-52kg),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 4 x 100m Freestyle Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Canoe Single,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Quadruple Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Equestrianism Men's Vaulting, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Kayak Cross,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Athletics Men's Discus Throw, Both Hands",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Gymnastics Women's Uneven Bars,12,2.0,1.0,41.0,8.0,0.4705882352941176,0.2264150943396226,0.2728257078923339
URS,Beach Volleyball Men's Beach Volleyball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Running Target, Single And Double Shot",2,1.0,1.0,3.0,1.0,0.5,0.3333333333333333,0.2558772050410563
URS,Swimming Men's 440 yard Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Individual Stroke Play,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Double Sculls,2,1.0,1.0,6.0,2.0,0.1818181818181818,0.0606060606060606,0.07400540658810845
URS,"Shooting Men's Free Pistol, 50 yards",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Kayak Doubles, 500 metres",3,1.0,1.0,6.0,3.0,0.3333333333333333,0.1111111111111111,0.1363704029360629
URS,Volleyball Women's Volleyball,6,4.0,1.0,56.0,6.0,0.4285714285714285,0.1428571428571428,0.23163024076313504
URS,Cycling Women's Sprint,1,1.0,1.0,1.0,1.0,0.125,0.0416666666666666,0.048141596614299675
URS,Swimming Men's 10 kilometres Open Water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Boulder & Lead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Beach Volleyball Women's Beach Volleyball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men -60 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Golf Men's Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Mixed 12 foot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Freestyle 97kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Fencing Women's Sabre, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Pommel Horse,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Two Person Dinghy - 470 Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Art Competitions Mixed Sculpturing, Medals And Reliefs",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Mixed 12 metres,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Volleyball Men's Volleyball,6,3.0,1.0,51.0,6.0,0.4285714285714285,0.1428571428571428,0.2191269879973945
URS,Judo Men's Half-Lightweight,1,1.0,1.0,2.0,1.0,0.1,0.025,0.038320194993623075
URS,"Athletics Men's Shot Put, Both Hands",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 1500m Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Weightlifting Men's Unlimited, One Hand",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Cycling Women's Road Race, Individual",1,0.0,1.0,3.0,1.0,0.1111111111111111,0.037037037037037,0.037724462004389336
URS,"Art Competitions Mixed Architecture, Architectural Designs",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Javelin Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Men's Quadruple Sculls,2,0.0,1.0,12.0,2.0,0.1818181818181818,0.0606060606060606,0.0673758403497835
URS,Men's 1500m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Greco-Roman 97kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's +92kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Men's Single Sculls,6,5.0,1.0,7.0,6.0,0.2142857142857142,0.0705882352941176,0.16643429983031727
URS,10m Air Pistol Men,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Floor Exercise,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Wrestling Men's All-Around, Greco-Roman",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Canadian Singles, Slalom",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Shot Put,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's 200 metres Hurdles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Baseball Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Foil Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Kayak Four 500m Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Women's 100 metres Breaststroke,5,0.0,1.0,13.0,4.0,0.3076923076923077,0.1282051282051282,0.14217998958245348
URS,"Equestrianism Men's Three-Day Event, Team",0,0.0,1.0,8.0,0.0,0.0,0.0,0.005049747892490436
URS,"Art Competitions Mixed Literature, Epic Works",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Coxed Quadruple Sculls,2,0.0,1.0,11.0,2.0,0.6666666666666666,0.2222222222222222,0.26767874604247316
URS,Weightlifting Men's Super-Heavyweight,4,4.0,1.0,3.0,4.0,0.3333333333333333,0.1111111111111111,0.17006995995119073
URS,"Canoeing Men's Canadian Doubles, 10,000 metres",1,1.0,1.0,4.0,1.0,0.25,0.0833333333333333,0.08943972424556146
URS,Sailing Men's Windsurfer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Canoe Double 500m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 400 metres Breaststroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Kumite -61kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Golf Men's Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Women's Discus Throw,10,4.0,1.0,17.0,6.0,0.2857142857142857,0.1587301587301587,0.20478930236376147
URS,Women's Épée Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Rifle, 1,000 Yards",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 66kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 400 metres Individual Medley,3,1.0,1.0,11.0,2.0,0.1428571428571428,0.0714285714285714,0.07440657435475212
URS,Women's Canoe Double 500m Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Coxed Eights,2,0.0,1.0,27.0,2.0,0.1818181818181818,0.0606060606060606,0.07238881262327812
URS,Men's Feather (52-57kg),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 92kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Small-Bore Rifle, Prone, 50 and 100 yards",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Fencing Women's Sabre, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Double Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's Pentathlon (Ancient),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Kayak Single,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Boxing Men's Light-Welterweight,5,2.0,1.0,7.0,5.0,0.2941176470588235,0.0735294117647058,0.13733899539032374
URS,"Art Competitions Mixed Literature, Lyric Works",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Shooting Men's Double Trap,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Kayak Singles, Slalom",0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
URS,"Athletics Men's Discus Throw, Greek Style",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's 20 kilometres Walk,9,3.0,1.0,17.0,6.0,0.375,0.1875,0.21999145533253223
URS,Archery Men's Team Round,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Middle-Heavyweight,9,5.0,1.0,9.0,7.0,0.4117647058823529,0.1764705882352941,0.2516784225451799
URS,Rowing Men's Lightweight Double Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's All-Around,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Duet Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Diving Women's Synchronized Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Dueling Pistol, 30 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 800m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Men's One Person Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Kite,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Men's Two Person Keelboat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 400 metres Freestyle,4,1.0,1.0,16.0,2.0,0.0769230769230769,0.0512820512820512,0.06308277313065719
URS,Women Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Light-Heavyweight,9,6.0,1.0,10.0,7.0,0.3043478260869565,0.1323529411764706,0.2304865808008979
URS,Swimming Men's 200 metres Freestyle,2,1.0,1.0,11.0,1.0,0.0714285714285714,0.0476190476190476,0.046536834009158756
URS,"Canoeing Men's Canadian Singles, 500 metres",3,2.0,1.0,3.0,3.0,0.3333333333333333,0.1111111111111111,0.14230306318479286
URS,Weightlifting Men's Heavyweight I,2,1.0,1.0,2.0,2.0,0.4,0.1333333333333333,0.15543770321132622
URS,Men's Double Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Synchronised 10m Platform Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 100 yard Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 81kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Pistol, 30 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 110m Hurdles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Coxed Fours,2,0.0,1.0,16.0,2.0,0.5,0.1666666666666666,0.19395564439271706
URS,Women -67kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 100 metres Freestyle For Sailors,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Art Competitions Mixed Sculpturing, Medals And Plaques",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Triple Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Figure Skating Mixed Pairs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Men's 10,000m",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 87kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Wrestling Men's Light-Heavyweight, Greco-Roman",8,3.0,1.0,8.0,8.0,0.3333333333333333,0.1081081081081081,0.19770602522175845
URS,Rugby Sevens Women's Rugby Sevens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,10m Air Rifle Women,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men -90 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Madison Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Fencing Women's epee, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 200 metres Individual Medley,1,0.0,1.0,6.0,1.0,0.0909090909090909,0.0303030303030303,0.032687758357591246
URS,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's Long Jump,3,0.0,1.0,15.0,3.0,0.1034482758620689,0.0344827586206896,0.05652710139994738
URS,Individual All-Around,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Wrestling Men's Super-Heavyweight, Freestyle",4,4.0,1.0,3.0,4.0,0.3333333333333333,0.1025641025641025,0.16739405881293384
URS,Swimming Men's 200 metres Obstacle Course,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Art Competitions Mixed Literature,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Heavyweight II,2,2.0,1.0,3.0,2.0,0.4,0.1333333333333333,0.16056612850151897
URS,Women -78 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Archery Men's Double American Round,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Athletics Women's 5,000 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Men's Skiff,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Figure Skating Men's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's Pentathlon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's 100 metres,2,1.0,1.0,21.0,2.0,0.0689655172413793,0.0227272727272727,0.04641497329282232
URS,Swimming Men's 200 metres Breaststroke,5,1.0,1.0,20.0,4.0,0.16,0.0666666666666666,0.09715118479853818
URS,Dressage Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Diving Women's Plain High,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Balance Beam,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Cycling Women's Team Pursuit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 10m Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Heavyweight,6,5.0,1.0,4.0,5.0,0.2777777777777778,0.1111111111111111,0.1832432750219698
URS,Diving Women's Synchronized Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 200 metres Backstroke,1,1.0,1.0,9.0,1.0,0.0666666666666666,0.0222222222222222,0.033250239962630296
URS,Men's +109kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Figure Skating Men's Special Figures,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Canadian Singles, 10,000 metres",1,0.0,1.0,2.0,1.0,0.3333333333333333,0.1111111111111111,0.118129924760562
URS,Swimming Men's 200 metres Butterfly,1,1.0,1.0,11.0,1.0,0.0625,0.0208333333333333,0.03260871480562394
URS,Athletics Men's Marathon,1,0.0,1.0,22.0,1.0,0.0344827586206896,0.0114942528735632,0.02392566391034126
URS,Women's Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 4 x 100m Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Sabre Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Basque Pelota Men's Two-Man Teams With Cesta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Pistol, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Dressage Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Men's One Person Heavyweight Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Archery Men's Sur La Perche a La Pyramide,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Duet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Canadian Singles, 200 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Men's Two Person Dinghy,1,0.0,1.0,2.0,1.0,0.125,0.0416666666666666,0.041458915122901174
URS,Women's Kayak Single,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Ice Hockey Men's Ice Hockey,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Kumite +61kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Hockey Men's Hockey,1,0.0,1.0,25.0,1.0,0.0434782608695652,0.0142857142857142,0.027344194552041012
URS,Women's Road Race,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Synchronised 10m Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's +102kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Dueling Pistol Au Commandement, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 4 x 200m Freestyle Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Kumite +75kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Kayak,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 100m Breaststroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Athletics Men's Javelin Throw, Both Hands",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Equestrianism Men's Dressage, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Mixed 0-0.5 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 220 yard Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Individual Time Trial,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Skiff,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Dueling Pistol, 30 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Art Competitions Mixed Architecture, Designs For Town Planning",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Featherweight,8,4.0,1.0,6.0,7.0,0.3043478260869565,0.1159420289855072,0.19648625094167443
URS,Swimming Men's 4 x 100 metres Freestyle Relay,3,0.0,1.0,18.0,3.0,0.25,0.0833333333333333,0.10100344805182931
URS,Men's Greco-Roman 130kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Wrestling Men's Bantamweight, Freestyle",6,3.0,1.0,7.0,6.0,0.3,0.1,0.166425466358673
URS,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's High Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 100m Butterfly,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 100 metres Butterfly,0,0.0,1.0,12.0,0.0,0.0,0.0,0.005737843295082645
URS,"Athletics Men's 1,500 metres Walk",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Quadruple Sculls,1,0.0,1.0,4.0,1.0,0.125,0.0416666666666666,0.041570294673400565
URS,Diving Men's Synchronized Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men -80kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 75kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 96kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Judo Men's Extra-Lightweight,2,0.0,1.0,2.0,2.0,0.2,0.05,0.06803846514631329
URS,"Canoeing Men's Folding Kayak Singles, 10 kilometres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Pistol, 50 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Sailing Mixed 0.5-1 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Canadian Doubles, Slalom",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Lightweight,8,4.0,1.0,8.0,7.0,0.3043478260869565,0.1159420289855072,0.19627717685633178
URS,Men's 100m Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Women's 400 metres Hurdles,1,0.0,1.0,2.0,1.0,0.1111111111111111,0.037037037037037,0.0376085741795015
URS,"Swimming Men's 1,000 metres Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Épée Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Men's 200 metres,1,1.0,1.0,16.0,1.0,0.037037037037037,0.0123456790123456,0.02824280577239452
URS,Archery Men's Continental Style,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 200 metres Team Swimming,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's Rings,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Archery Women's Double Columbia Round,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Épée Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Men's 100m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's All-Around,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Diving Women's Springboard,2,1.0,1.0,17.0,2.0,0.0869565217391304,0.0289855072463768,0.049295028318485284
URS,"Equestrianism Men's Dressage, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Shooting Men's Free Pistol, 50 metres",4,1.0,1.0,9.0,3.0,0.1578947368421052,0.0701754385964912,0.0856641931954395
URS,Men's Team Sprint Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Athletics Men's Javelin Throw, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Women's 80 metres Hurdles,2,1.0,1.0,10.0,2.0,0.25,0.0833333333333333,0.09679665593140507
URS,Rugby Sevens Men's Rugby Sevens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 4 x 100m Medley Relay Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's 76kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Basketball Women's Basketball,3,2.0,1.0,28.0,3.0,0.2727272727272727,0.0909090909090909,0.12388447384398749
URS,Jeu De Paume Men's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Street,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Rowing Women's Single Sculls,2,0.0,1.0,3.0,2.0,0.1818181818181818,0.0606060606060606,0.06762219351623638
URS,Hockey Women's Hockey,1,0.0,1.0,16.0,1.0,0.1,0.0333333333333333,0.03624732704525932
URS,Men's Quadruple Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Canoeing Men's Canadian Singles, 1,000 metres",7,1.0,1.0,8.0,7.0,0.3684210526315789,0.1228070175438596,0.18489495114232007
URS,Men's Canoe Single 1000m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Swimming Men's 100 metres Freestyle,1,0.0,1.0,20.0,1.0,0.037037037037037,0.0123456790123456,0.02356404080432284
URS,Swimming Men's 4 x 100 metres Medley Relay,3,0.0,1.0,42.0,3.0,0.2,0.0666666666666666,0.09628294149754213
URS,"Weightlifting Men's Unlimited, Two Hands",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,"Art Competitions Mixed Literature, Dramatic Works",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Figure Skating Women's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Sabre Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Women's Kumite -55kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Weightlifting Men's Flyweight,2,2.0,1.0,2.0,2.0,0.2857142857142857,0.0952380952380952,0.11635803561806807
URS,Diving Women's Platform,6,1.0,1.0,18.0,5.0,0.238095238095238,0.0952380952380952,0.12761730215294814
URS,Women's +81kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URS,Athletics Women's 4 x 400 metres Relay,3,2.0,1.0,17.0,3.0,0.25,0.0833333333333333,0.11309743188781196
